935,39126.3,1.56675e+06,321938
936,39257,1.55803e+06,322217
937,39810.3,1.5593e+06,316880
938,39397,1.56985e+06,315890
939,39400,1.56722e+06,316294
940,39524.3,1.56703e+06,320309
941,39619.3,1.55974e+06,318394
942,39978.7,1.56872e+06,321395
943,39781,1.57521e+06,320713
944,39804,1.57352e+06,321051
945,39913.7,1.5707e+06,324004
946,40026,1.56895e+06,328236
947,40137.3,1.56977e+06,324960
948,40234,1.57334e+06,322184
949,40285.3,1.57326e+06,324358
950,40369.7,1.57752e+06,321647
951,40516,1.57051e+06,326246
952,40424.3,1.57873e+06,327613
953,40603.3,1.56917e+06,331118
954,42034.3,1.57385e+06,330687
955,42573.3,1.57674e+06,323424
956,40881.7,1.58014e+06,327283
957,40962,1.57777e+06,324743
958,40995,1.57446e+06,330134
959,41173.7,1.5753e+06,335162
960,41188,1.57306e+06,336966
961,41566,1.58304e+06,328887
962,41476.7,1.58468e+06,328684
963,41828.3,1.59506e+06,332099
964,41504,1.59194e+06,329276
965,41722.7,1.58227e+06,334483
966,41703.7,1.59496e+06,332970
967,41694.7,1.59231e+06,332135
968,41842.7,1.59557e+06,332885
969,41975.3,1.58487e+06,333500
970,42092.7,1.58476e+06,338760
971,42097.3,1.59684e+06,339166
972,42722,1.59594e+06,335013
973,42552.3,1.59944e+06,337888
974,42397.7,1.59771e+06,337922
975,43699,1.59669e+06,338638
976,42495.3,1.59056e+06,337297
977,42598.3,1.59536e+06,338071
978,42766.7,1.59743e+06,337991
979,42828,1.59512e+06,340068
980,42876.7,1.60471e+06,349730
981,42912.7,1.60481e+06,338084
982,43100.7,1.60292e+06,339853
983,43389.7,1.60622e+06,341910
984,43198.3,1.59258e+06,343014
985,43267.7,1.59906e+06,344632
986,43396,1.60833e+06,341589
987,43547.7,1.59549e+06,344512
988,43918,1.60045e+06,347503
989,43753,1.59561e+06,343522
990,43908,1.6017e+06,343760
991,43796.7,1.6067e+06,343760
992,43881.7,1.60016e+06,350692
993,44029.3,1.60884e+06,344822
994,44566.3,1.62473e+06,353223
995,44178.7,1.60419e+06,348816
996,44279.7,1.60725e+06,350410
997,44278.7,1.60454e+06,347548
998,44436.3,1.61532e+06,350902
999,44622.7,1.60918e+06,349873
1000,44490.7,1.60741e+06,350472
